,FIPS,Lat,Long_,01-22-2020,01-23-2020,01-24-2020,01-25-2020,01-26-2020,01-27-2020,01-28-2020,01-29-2020,01-30-2020,01-31-2020,02-01-2020,02-02-2020,02-03-2020,02-04-2020,02-05-2020,02-06-2020,02-07-2020,02-08-2020,02-09-2020,02-10-2020,02-11-2020,02-12-2020,02-13-2020,02-14-2020,02-15-2020,02-16-2020,02-17-2020,02-18-2020,02-19-2020,02-20-2020,02-21-2020,02-22-2020,02-23-2020,02-24-2020,02-25-2020,02-26-2020,02-27-2020,02-28-2020,02-29-2020,03-01-2020,03-02-2020,03-03-2020,03-04-2020,03-05-2020,03-06-2020,03-07-2020,03-08-2020,03-09-2020,03-10-2020,03-11-2020,03-12-2020,03-13-2020,03-14-2020,03-15-2020,03-16-2020,03-17-2020,03-18-2020,03-19-2020,03-20-2020,03-21-2020,03-22-2020,03-23-2020,03-24-2020,03-25-2020,03-26-2020,03-27-2020,03-28-2020,03-29-2020,03-30-2020,03-31-2020,04-01-2020,04-02-2020,04-03-2020,04-04-2020,04-05-2020,04-06-2020,04-07-2020,04-08-2020,04-09-2020,04-10-2020,04-11-2020,04-12-2020,04-13-2020,04-14-2020,04-15-2020,04-16-2020,04-17-2020,04-18-2020,04-19-2020,04-20-2020,04-21-2020,04-22-2020
70,11001,38.90417773,-77.01655992,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
71,12099,26.64676272,-80.46536002,31,18,NAN,NAN,19,32,20,29,21,23,20,17,17,31,38,30,31,18,16,14,18,21,40,33,14,12,20,9,12,17,10,20,11,14,21,23,13,25,25,26,31,25,27,25,24,21,27,27,17,25,20,22,18,18,24,23,20,NAN,32,32,13,24,19,35,47,40,19,35,26,23,24,NAN,NAN,34,28,19,20,27,NAN,NAN,NAN,NAN,NAN,60,61,50,28,27,33,56,32,38
72,12103,27.93130349,-82.72239666,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,44,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
73,12011,26.15184651,-80.48725556,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
74,12086,25.6112362,-80.55170587,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
75,12031,30.33225875,-81.66976468,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
76,39035,41.424119,-81.65918339,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
77,39061,39.19673558,-84.54502924,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
78,12095,28.51367621,-81.31799498,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
79,48029,29.44928723,-98.52019748,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
80,13121,33.79216944,-84.46319413,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
81,16001,43.4526575,-116.24155159999998,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
82,47037,36.17007426,-86.78646056,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
83,48113,32.76670599,-96.77796049999999,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
84,48439,32.77143818,-97.29101614,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
85,48121,33.20521901,-97.11691153,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,8,12,16,11,16,16,12,23,6,11,16,16,3,3,15,22,7,12,22,13,6,2,19,16,8,11,13,18,15,29,12,18,13
86,48157,29.52704478,-95.77219463,NAN,7,8,18,18,22,17,8,25,17,19,16,18,19,5,9,21,15,15,7,3,6,5,6,19,28,27,31,8,8,9,16,24,9,10,9,13,23,29,19,34,44,22,21,40,13,28,23,26,19,20,14,28,9,26,29,22,35,18,7,12,5,37,42,46,41,28,19,14,8,25,26,32,13,17,35,28,60,35,15,22,17,8,9,14,17,34,17,25,11,26,22
87,55079,43.00486062,-87.96733172,46,82,55,8,14,18,10,13,33,44,63,44,44,54,23,14,9,34,37,28,29,41,19,16,19,36,53,45,24,24,23,34,52,55,26,22,13,26,30,34,41,38,15,23,33,16,27,41,37,20,41,15,18,21,20,27,26,45,39,18,23,11,19,21,34,34,30,24,22,13,20,11,10,18,25,23,54,28,32,16,30,38,12,20,23,35,43,29,35,32,25,20
88,53053,47.03892768,-122.14059579999999,58,67,63,38,20,22,17,19,33,46,48,57,46,54,41,18,20,19,36,45,48,34,33,17,23,39,45,35,20,20,23,45,56,46,47,37,17,24,28,24,52,48,27,24,33,16,30,49,55,28,34,35,21,31,24,30,34,32,45,24,33,40,17,NAN,NAN,38,49,24,18,26,24,18,17,34,36,23,24,31,28,16,18,36,39,21,21,29,38,23,39,29,31,20
89,48201,29.85864939,-95.39339521,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
90,53077,46.45738486,-120.73801259999999,NAN,7,8,18,18,22,17,8,25,17,19,16,18,19,5,9,21,15,15,7,3,6,5,6,19,28,27,31,8,8,9,16,24,9,10,9,13,23,29,19,34,44,22,21,40,13,28,23,26,19,20,14,28,9,26,29,22,35,18,7,12,5,37,42,46,41,28,19,14,8,25,26,32,13,17,35,28,60,35,15,22,17,8,9,14,17,34,17,25,11,26,22
91,48453,30.33432034,-97.78535620000001,32,30,54,42,41,39,NAN,19,22,11,27,36,39,18,22,20,20,21,21,20,17,25,22,40,29,21,21,31,45,34,34,52,23,23,11,25,21,29,28,14,26,26,27,40,25,26,17,21,19,12,12,8,9,21,22,26,25,6,17,17,22,17,12,19,19,17,15,20,26,25,23,17,24,18,15,20,26,23,21,19,17,16,20,27,25,17,27,20,16,21,24,20
92,49035,40.66616532,-111.92160109999999,44,82,65,NAN,43,38,16,16,NAN,39,56,61,49,46,34,15,38,40,47,27,40,40,NAN,25,23,35,54,NAN,42,30,26,55,48,59,26,24,NAN,54,NAN,NAN,46,48,52,35,40,21,36,41,34,32,44,36,21,20,20,32,31,18,37,37,30,NAN,23,22,32,28,29,16,26,27,17,15,16,12,31,22,35,24,NAN,39,20,NAN,NAN,30,31,36,39,35,29,26,33,33
93,53033,47.49137892,-121.8346131,48,27,18,21,42,51,17,26,14,16,19,18,29,12,17,40,NAN,69,50,14,18,20,29,26,35,49,52,29,36,30,25,27,27,35,17,20,20,22,24,33,15,10,24,28,20,21,9,19,21,26,19,12,19,14,16,7,15,18,11,13,12,9,15,14,13,14,19,25,21,25,27,37,40,37,21,7,7,6,9,7,16,18,14,22,19,24,21,19,25,33,35,28
94,53061,48.04615983,-121.7170703,60,41,18,20,10,9,7,9,36,70,20,14,13,19,17,27,10,17,26,34,22,15,25,31,32,27,23,19,22,25,34,39,34,13,8,11,8,17,36,35,12,23,20,14,11,38,53,31,22,30,37,21,13,12,18,25,24,26,11,11,29,39,34,21,18,20,14,19,12,11,12,13,22,26,26,26,38,20,16,18,20,13,11,13,25,20,28,17,17,30,15,16
95,42069,41.43564672,-75.60379201,50,54,47,22,19,15,7,15,33,52,51,32,22,11,9,9,18,20,51,30,35,43,30,20,42,35,21,25,14,20,26,35,40,37,15,7,8,10,13,26,29,29,20,21,13,22,24,39,20,40,44,21,15,12,19,29,27,40,11,16,21,37,51,36,41,30,31,5,4,10,13,25,43,27,18,41,30,24,14,9,28,37,18,15,18,21,29,36,22,19,10,18
96,45079,34.01791263,-80.90267209,50,54,47,22,19,15,7,15,33,52,51,32,22,11,9,9,18,20,51,30,35,43,30,20,42,35,21,25,14,20,26,35,40,37,15,7,8,10,13,26,29,29,20,21,13,NAN,24,39,20,40,44,21,15,12,19,29,27,40,11,16,21,37,51,36,41,30,31,5,4,10,13,25,43,27,18,41,30,24,14,9,28,37,18,15,18,21,29,36,22,19,10,18
97,04019,32.0971334,-111.7890033,49,68,32,34,52,40,40,68,67,74,47,28,24,32,47,49,56,43,47,59,40,27,36,48,41,34,54,55,50,63,54,63,39,41,28,30,45,36,55,36,27,30,34,25,31,43,62,47,43,52,41,29,29,34,34,33,52,33,26,29,38,46,50,50,41,54,28,24,32,30,26,39,23,47,52,64,60,30,22,36,54,19,22,24,26,32,36,34,22,29,24,41
98,06075,37.75215114,-122.43856720000001,69,68,58,41,52,31,27,30,43,56,65,48,72,33,36,29,25,51,64,52,57,57,57,40,59,55,37,55,30,27,53,54,61,74,44,21,23,29,26,53,54,58,39,41,47,32,53,68,35,62,67,38,36,28,38,55,64,60,33,27,41,47,52,65,59,47,36,27,21,25,38,44,58,56,39,60,53,37,22,27,42,45,29,33,40,30,52,58,54,30,24,38
99,08041,38.83240149,-104.5251411,36,46,34,23,23,19,16,22,31,36,30,22,32,19,17,20,27,34,33,33,35,34,27,29,29,29,25,28,23,28,28,32,42,44,22,17,16,20,22,34,29,32,25,28,24,22,28,47,22,42,36,23,29,21,35,28,44,39,14,25,31,40,51,53,37,37,27,15,14,21,NAN,NAN,27,25,28,27,32,23,19,18,37,36,17,18,21,23,25,31,26,19,24,26
100,08001,39.87432092,-104.3362578,37,39,35,30,22,NAN,NAN,26,36,35,26,22,28,21,17,20,32,31,36,35,32,31,31,29,31,32,27,32,24,27,34,33,46,39,30,18,17,20,22,34,33,35,26,27,25,25,31,48,23,38,38,25,28,22,33,28,42,41,17,25,31,36,43,56,44,28,24,18,16,23,NAN,NAN,54,25,25,44,40,20,18,17,40,33,19,21,22,23,29,29,25,21,23,28
101,12071,26.58410348,-81.88399313,36,42,29,23,26,21,19,26,32,31,26,20,29,21,14,15,28,36,28,35,28,34,23,25,29,31,27,29,20,26,25,30,41,52,22,15,16,20,21,34,28,34,24,28,24,28,28,53,24,36,38,20,29,23,33,26,40,29,14,27,34,35,41,53,40,35,22,15,18,20,NAN,NAN,NAN,14,19,34,38,20,NAN,NAN,NAN,17,12,13,NAN,18,25,25,21,18,19,26
102,09009,41.408032500000004,-72.93620426,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
103,12057,27.9276559,-82.32013172,36,46,34,23,23,19,16,22,31,36,30,22,32,19,17,20,27,34,33,33,35,34,27,29,29,29,25,28,23,28,28,32,42,44,22,17,16,20,22,34,29,32,25,28,24,22,28,47,22,42,36,23,29,21,35,28,44,39,14,25,31,40,51,53,37,37,27,15,14,21,NAN,NAN,27,25,28,27,32,23,19,18,37,36,17,18,21,23,25,31,26,19,24,26
104,13089,33.76944049,-84.22396017,34,24,54,54,64,53,54,41,47,60,71,82,42,20,18,27,42,39,40,33,34,41,24,30,56,66,56,38,52,25,51,53,59,41,30,51,58,49,45,61,28,30,31,32,24,58,78,47,55,61,26,26,18,35,51,51,30,23,19,29,35,40,51,31,41,69,51,47,53,55,71,50,26,31,40,49,82,108,28,52,58,21,21,54,46,49,40,61,52,52,31,33
105,13095,31.53328528,-84.21722377,47,69,55,31,32,38,42,52,64,70,36,12,23,20,55,47,48,21,37,53,33,18,26,34,31,30,52,29,29,59,31,36,46,26,11,12,31,26,42,19,17,18,17,14,11,29,69,42,23,19,31,21,20,23,20,29,26,18,20,23,39,27,31,30,31,29,11,14,22,16,19,31,9,40,53,53,52,27,9,24,81,11,21,14,12,18,27,27,14,11,19,26
106,47157,35.1864775,-89.89692423,52,44,42,49,62,56,34,32,59,66,42,42,45,39,18,29,34,57,30,56,50,51,19,27,30,45,47,34,38,31,52,41,45,23,28,23,22,29,38,40,29,24,23,23,21,49,36,35,46,93,51,20,22,32,54,49,39,21,16,25,34,51,56,49,53,57,57,28,30,27,36,43,32,22,55,53,40,56,19,39,38,35,13,24,36,38,41,35,34,23,26,31
107,44007,41.87064746,-71.57753536,27,13,54,43,53,46,42,32,45,50,27,20,32,15,11,26,39,26,30,31,20,31,20,45,34,53,47,34,46,23,38,36,53,28,24,20,33,28,33,41,28,26,24,26,22,51,59,32,44,50,21,18,7,26,34,41,25,18,17,23,18,20,38,26,NAN,NAN,NAN,19,39,52,52,43,18,17,35,39,63,95,23,34,53,16,14,30,18,20,31,37,30,42,24,32
108,42011,40.41570541,-75.92457766,45,67,31,25,42,45,39,30,28,37,41,38,24,30,39,23,22,20,39,51,21,34,13,29,23,32,31,24,20,18,27,45,55,30,38,28,46,60,52,30,43,45,23,15,21,50,53,44,38,44,31,34,28,27,52,40,34,37,37,29,43,29,40,58,64,44,66,57,40,38,31,46,54,76,59,52,28,57,67,30,35,71,53,30,25,55,79,43,53,25,40,40
109,46099,43.67441641,-96.7910885,60,66,29,55,46,47,59,49,56,56,44,33,32,37,42,14,28,36,33,27,19,20,19,24,34,35,30,37,30,20,38,52,55,46,28,23,25,43,46,56,44,60,50,20,22,40,60,47,41,47,38,45,53,40,54,62,49,54,42,42,34,52,59,54,65,63,70,37,36,32,39,56,72,74,65,70,60,71,60,40,44,55,35,37,36,52,58,45,53,30,46,47
